record_id,source_type,domain,library,title,content,code_signature,tags,url,author,date_published,votes_or_stars,relevance_label,difficulty_level
10b36a39-8ca1-4486-88ab-4279d3bf1565,stack_overflow,OS/Subprocess/File I/O,env-variable,How to watch a directory for file changes in Python?,"```python
from watchdog.observers import Observer
from watchdog.events import FileSystemEventHandler
handler = FileSystemEventHandler()
observer = Observer()
observer.schedule(handler, path='.', recursive=True)
observer.start()
```
For simple polling: `os.stat(file).st_mtime`. Linux-native: `inotify`. macOS-native: `FSEvents`.",Use the watchdog library for cross-platform directory monitoring.,"subprocess, env-variable, stdin",https://stackoverflow.com/questions/5213115,user_959314,09-06-2018,2106,medium,advanced
bc232e1d-968d-4a96-8463-e872cfcd38df,github_issue,Requests/HTTP/APIs,requests,PERF: requests connection not reused between calls — new TCP connection each time,"Problem: Each requests.get() call opens a new TCP connection, causing high latency.

Fix/Discussion: requests.get/post etc. create a new Session per call. Fix: use a persistent Session: `session = requests.Session()` and reuse it. Sessions pool connections via urllib3. For thread-safety: create one Session per thread. For async: use httpx.AsyncClient or aiohttp.ClientSession for async connection pooling.",status:closed,"retry, authentication, aiohttp, http, websocket",https://github.com/requests/requests/issues/3605,contributor_1152,01-02-2019,361,medium,intermediate
70b879bc-7a9e-430c-903a-bb00f882914e,stack_overflow,SQLAlchemy/Databases,query,SQLAlchemy bulk insert: what's the fastest way?,"`session.bulk_insert_mappings(Model, list_of_dicts)` skips ORM overhead. Even faster: `session.execute(insert(Model), data)`. Avoid `session.add()` in loops. For PostgreSQL, use `insert().on_conflict_do_nothing()` for upserts. Batch in chunks of 1000-5000 rows for optimal performance.","Use session.bulk_insert_mappings() or execute(insert(), list_of_dicts) for maximum speed.","sqlalchemy, connection-pool, relationship, postgresql, migration",https://stackoverflow.com/questions/5977931,user_238275,27-09-2022,650,low,advanced
1fa2e98e-142d-4a7a-b502-02e7732c58e9,stack_overflow,SQLAlchemy/Databases,session,How to implement database connection pooling with SQLAlchemy?,"`create_engine(url, pool_size=10, max_overflow=20, pool_timeout=30, pool_recycle=1800)`. Use `pool_pre_ping=True` to detect stale connections. For async: use `AsyncEngine` with `create_async_engine()`. Monitor with `engine.pool.status()`. NullPool disables pooling for scripts/serverless environments.",create_engine() has built-in pooling. Configure pool_size and max_overflow.,"postgresql, sqlite, foreign-key",https://stackoverflow.com/questions/7358113,user_12260,08-07-2018,224,medium,intermediate
20f56d6c-8507-4378-9406-e776e30bb00b,github_issue,Asyncio/Threading,cpython,PERF: concurrent.futures.ProcessPoolExecutor slow startup on Windows,"Problem: ProcessPoolExecutor takes 3-5 seconds to start on Windows due to process spawning overhead.

Fix/Discussion: Windows uses 'spawn' start method (vs 'fork' on Linux). Mitigations: (1) Reuse executor across calls — don't create/destroy in loops. (2) Use 'forkserver' or 'fork' on Linux/macOS. (3) For short tasks, ThreadPoolExecutor may be faster. (4) Use `initializer` param to pre-load modules.",status:closed,"executor, await, task, gather, semaphore",https://github.com/cpython/cpython/issues/6647,contributor_4097,03-03-2019,238,medium,beginner
0d3823d0-f083-412a-accd-2c0533995d30,stack_overflow,FastAPI/Flask/Django,django,How to run background tasks in FastAPI?,"FastAPI's `BackgroundTasks`: add `background_tasks: BackgroundTasks` as a parameter, then `background_tasks.add_task(func, *args)`. Runs after response is sent. For heavy workloads (email, ML inference), use Celery with Redis/RabbitMQ broker. For async background work, `asyncio.create_task()` works within async endpoints.",Use BackgroundTasks for lightweight tasks or Celery for heavy/distributed work.,"pydantic, flask, request, routing",https://stackoverflow.com/questions/8077999,user_202401,25-03-2020,1864,low,advanced
57c3a341-0848-42bb-bcb3-54e0b38cb6ed,stack_overflow,FastAPI/Flask/Django,fastapi,How to implement JWT authentication in FastAPI?,"```python
from fastapi.security import OAuth2PasswordBearer
from jose import jwt
oauth2_scheme = OAuth2PasswordBearer(tokenUrl='token')
```
Create access tokens with `jwt.encode(payload, SECRET_KEY, algorithm='HS256')`. Verify with `jwt.decode(token, SECRET_KEY, algorithms=['HS256'])`. Store SECRET_KEY in environment variables, never in code.",Use python-jose for JWT and passlib for password hashing with OAuth2PasswordBearer.,"django, response, rest",https://stackoverflow.com/questions/7754864,user_773587,30-11-2022,416,medium,advanced
1616156a-e195-4ee5-b937-62ee88d9e4e6,documentation,NumPy/Pandas,Pandas,Pandas Merging DataFrames — official reference,"Official documentation for Pandas Merging DataFrames. The method signature is `pd.merge(left, right, on, how='inner')`. merges two DataFrames using SQL-style joins. Raises `MergeError` when merge keys produce duplicate columns. See also: df.join, df.concat.","pd.merge(left, right, on, how='inner')","dataframe, broadcasting, reshape, loc, nan, pivot",https://docs.pandas.org/en/stable/pd/merge.html,Official Docs,11-10-2021,4540,high,advanced
01770363-bca2-41c6-a35f-2ee605776015,github_issue,Asyncio/Threading,cpython,PERF: concurrent.futures.ProcessPoolExecutor slow startup on Windows,"Problem: ProcessPoolExecutor takes 3-5 seconds to start on Windows due to process spawning overhead.

Fix/Discussion: Windows uses 'spawn' start method (vs 'fork' on Linux). Mitigations: (1) Reuse executor across calls — don't create/destroy in loops. (2) Use 'forkserver' or 'fork' on Linux/macOS. (3) For short tasks, ThreadPoolExecutor may be faster. (4) Use `initializer` param to pre-load modules.",status:closed,"lock, threading, gather",https://github.com/cpython/cpython/issues/6647,contributor_4097,08-09-2021,229,medium,intermediate
5a540e47-67a5-495a-b401-4600a0653e0e,stack_overflow,NumPy/Pandas,dataframe,How to apply a function to each row in Pandas without using iterrows?,"`iterrows()` is slow because it creates a Series per row. Prefer `df.apply(func, axis=1)` for row-wise operations, or better yet, vectorize using NumPy: `np.where(condition, a, b)`. For complex logic, `df.assign()` with vectorized expressions is cleanest. Benchmark: vectorized > apply > itertuples > iterrows.","Use df.apply(func, axis=1) or vectorized NumPy operations for best performance.","nan, reshape, pandas, broadcasting, numpy, pivot",https://stackoverflow.com/questions/5446912,user_563306,29-05-2019,2244,low,beginner
633bddff-7e7f-4fd3-934e-039c4fe7a5c9,stack_overflow,Requests/HTTP/APIs,json,How to stream large HTTP responses with requests?,"```python
with requests.get(url, stream=True) as r:
    r.raise_for_status()
    with open('file', 'wb') as f:
        for chunk in r.iter_content(chunk_size=8192):
            f.write(chunk)
```
Always use as context manager with stream=True to ensure connection is released.",Use stream=True and iterate over response.iter_content() or iter_lines().,"rate-limiting, timeout, aiohttp, websocket",https://stackoverflow.com/questions/3592974,user_980733,17-03-2023,1675,high,intermediate
109edd02-f4ce-42bd-bccd-7f43657878d6,stack_overflow,NumPy/Pandas,nan,How do I reshape a wide DataFrame to long format?,"`pd.melt(df, id_vars=['id'], value_vars=['col1','col2'])` unpivots columns to rows. `df.stack()` moves column index to row index. For the reverse, use `df.pivot()` or `df.unstack()`. Always reset_index() after stack/unstack to get a clean DataFrame.",Use pd.melt() or df.stack() depending on your structure.,"merge, vectorization, pivot, dtype, reshape, dataframe",https://stackoverflow.com/questions/6229731,user_428373,20-08-2019,849,medium,beginner
260743f4-8779-4fde-aecd-a6c912c296fc,github_issue,NumPy/Pandas,pandas,PERF: groupby().apply() extremely slow on large DataFrames,"Problem: groupby().apply() with a custom function is 100x slower than expected on 10M row DataFrames.

Fix/Discussion: groupby().apply() serializes each group and has high overhead. Fix: vectorize with numpy, use groupby().transform() for same-shape output, or groupby().agg() with named aggregations. For complex logic, consider Polars or Dask. Numba's @jit can accelerate custom group functions.",status:closed,"vectorization, numpy, broadcasting, array",https://github.com/pandas/pandas/issues/8446,contributor_6648,22-05-2018,321,high,advanced
0e6f7fb5-8690-4db5-8d66-2ee8ad6e149a,documentation,Requests/HTTP/APIs,httpx,How to use httpx.AsyncClient in httpx,"`httpx.httpx.AsyncClient` provides an async HTTP client for non-blocking requests. Example usage:
```python
async with httpx.AsyncClient() as client:
    r = await client.get(url)
    data = r.json()
```
This is useful when making concurrent HTTP requests in async applications. Performance tip: set timeout=httpx.Timeout(10.0) to prevent hanging requests.",httpx.AsyncClient,"aiohttp, httpx, authentication, retry, headers, websocket",https://docs.httpx.org/en/stable/httpx/AsyncClient.html,Official Docs,27-11-2019,4210,low,intermediate
aa10f4e3-139b-4b68-8d33-5eee1ae0a379,stack_overflow,Asyncio/Threading,asyncio,How to limit concurrency with asyncio?,"```python
sem = asyncio.Semaphore(10)
async def limited(url):
    async with sem:
        return await fetch(url)
results = await asyncio.gather(*[limited(u) for u in urls])
```
This prevents overwhelming APIs or databases with too many simultaneous connections.",Use asyncio.Semaphore to cap the number of concurrent coroutines.,"threading, gather, race-condition",https://stackoverflow.com/questions/2375453,user_449589,17-11-2021,2418,high,beginner
abaa3a98-d860-460d-8b87-d9456df87783,documentation,Asyncio/Threading,asyncio,asyncio — Concurrent Coroutines,"The `asyncio.gather` function in asyncio runs multiple coroutines concurrently and collects results. It accepts `*coros, return_exceptions=False` as a parameter and returns list of results. Common use cases include parallel I/O operations such as multiple API calls. Note that set return_exceptions=True to prevent one failure from cancelling all tasks.","asyncio.gather(*coros, return_exceptions=False) -> list of results","executor, threading, deadlock, await, asyncio, semaphore",https://docs.asyncio.org/en/stable/asyncio/gather.html,Official Docs,20-10-2023,526,low,beginner
841e5e8c-5993-46dc-81c4-7a234d5b3c64,stack_overflow,FastAPI/Flask/Django,django,How to run background tasks in FastAPI?,"FastAPI's `BackgroundTasks`: add `background_tasks: BackgroundTasks` as a parameter, then `background_tasks.add_task(func, *args)`. Runs after response is sent. For heavy workloads (email, ML inference), use Celery with Redis/RabbitMQ broker. For async background work, `asyncio.create_task()` works within async endpoints.",Use BackgroundTasks for lightweight tasks or Celery for heavy/distributed work.,"dependency-injection, response, pydantic, blueprint, routing, orm",https://stackoverflow.com/questions/8077999,user_202401,12-08-2024,1831,high,advanced
5b873dcb-fcb2-4bb9-9f01-baf211dc81f8,stack_overflow,NumPy/Pandas,array,Why is my Pandas merge creating duplicate rows?,Duplicate rows after merge usually mean the join key is not unique. Diagnose with `df.duplicated(subset=['key']).sum()`. Use `how='left'` carefully when right table has multiple matches. Set `validate='one_to_many'` or `'many_to_one'` to enforce cardinality. Consider deduplicating with `df.drop_duplicates(subset=['key'])` before merging.,Your merge key has duplicates in one or both DataFrames. Use validate='one_to_one' to catch this early.,"broadcasting, merge, pandas, array",https://stackoverflow.com/questions/2321324,user_99814,10-12-2018,265,high,beginner
1f331420-41c0-4fd2-9f4a-172ca5637429,stack_overflow,Requests/HTTP/APIs,retry,How to handle rate limiting with the requests library?,"```python
from tenacity import retry, wait_exponential, stop_after_attempt
@retry(wait=wait_exponential(min=1, max=60), stop=stop_after_attempt(5))
def call_api(url):
    r = requests.get(url)
    r.raise_for_status()
    return r.json()
```
Check `Retry-After` header in 429 responses. For async: use `aiohttp` with tenacity.",Implement exponential backoff with the tenacity or backoff library.,"httpx, timeout, rest-api, http, aiohttp",https://stackoverflow.com/questions/1604451,user_885136,07-01-2019,613,low,advanced
ad1697ef-ff08-4b93-9b51-c94cf0bc60af,github_issue,Asyncio/Threading,cpython,BUG: asyncio task leaks when exception is not handled,"Problem: Unhandled exceptions in fire-and-forget asyncio tasks are silently ignored, causing task leaks.

Fix/Discussion: Always await tasks or add exception handlers. Use `task.add_done_callback()` to log exceptions. In Python 3.11+, use TaskGroup for structured concurrency — exceptions propagate automatically. Set `asyncio.get_event_loop().set_exception_handler()` for global unhandled task exception logging.",status:closed,"event-loop, lock, gather",https://github.com/cpython/cpython/issues/5591,contributor_1630,22-05-2021,326,low,intermediate
